"x","y","temperature"
"0.0","0.0","20.516760278273715"
"0.40816326530612246","0.0","20.045494372856638"
"0.8163265306122449","0.0","19.523501982792002"
"1.2244897959183674","0.0","20.13173024484523"
"1.6326530612244898","0.0","20.230271195807312"
"2.0408163265306123","0.0","19.856155723680978"
"2.4489795918367347","0.0","20.08608033146914"
"2.857142857142857","0.0","20.859622623315662"
"3.2653061224489797","0.0","20.196281049835576"
"3.673469387755102","0.0","20.89377667525445"
"4.081632653061225","0.0","22.305008229906637"
"4.4897959183673475","0.0","22.337233305020227"
"4.8979591836734695","0.0","23.65846698239492"
"5.3061224489795915","0.0","24.39675221986301"
"5.714285714285714","0.0","23.542773132996533"
"6.122448979591837","0.0","22.71755458921566"
"6.530612244897959","0.0","22.367359864022955"
"6.938775510204081","0.0","21.901269792777338"
"7.346938775510204","0.0","21.082550713169923"
"7.755102040816327","0.0","20.18710926403208"
"8.16326530612245","0.0","20.24569848126599"
"8.571428571428571","0.0","19.986055149780245"
"8.979591836734695","0.0","19.51719089625033"
"9.387755102040817","0.0","20.275289514454368"
"9.795918367346939","0.0","19.460569933707017"
"10.204081632653061","0.0","19.98634739467619"
"10.612244897959183","0.0","19.834414289736745"
"11.020408163265307","0.0","19.5805804910499"
"11.428571428571429","0.0","20.774381207702422"
"11.83673469387755","0.0","20.13216096496454"
"12.244897959183675","0.0","19.35798282395317"
"12.653061224489797","0.0","19.62946735332527"
"13.061224489795919","0.0","20.29772251996025"
"13.46938775510204","0.0","19.72214108996612"
"13.877551020408163","0.0","19.912923077045928"
"14.285714285714286","0.0","20.079545100495395"
"14.693877551020408","0.0","20.054822141025202"
"15.10204081632653","0.0","19.903037114643276"
"15.510204081632654","0.0","19.549350000533373"
"15.918367346938776","0.0","20.137876515180096"
"16.3265306122449","0.0","20.15613049588904"
"16.73469387755102","0.0","19.886678994941114"
"17.142857142857142","0.0","19.876714179477787"
"17.551020408163264","0.0","19.17206685402305"
"17.95918367346939","0.0","20.095060374531847"
"18.367346938775512","0.0","19.707145954825922"
"18.775510204081634","0.0","20.344290071314873"
"19.183673469387756","0.0","20.72772808121938"
"19.591836734693878","0.0","19.474545844661264"
"20.0","0.0","20.25197091555572"
"0.0","0.40816326530612246","20.230949182461313"
"0.40816326530612246","0.40816326530612246","19.848142994740655"
"0.8163265306122449","0.40816326530612246","19.935813591025408"
"1.2244897959183674","0.40816326530612246","20.34251095730722"
"1.6326530612244898","0.40816326530612246","19.308960786109747"
"2.0408163265306123","0.40816326530612246","19.51924569305872"
"2.4489795918367347","0.40816326530612246","20.037992696523943"
"2.857142857142857","0.40816326530612246","19.532319039746593"
"3.2653061224489797","0.40816326530612246","21.12922236154321"
"3.673469387755102","0.40816326530612246","21.971979106691872"
"4.081632653061225","0.40816326530612246","22.39963226100112"
"4.4897959183673475","0.40816326530612246","24.66218422849199"
"4.8979591836734695","0.40816326530612246","25.539398688662516"
"5.3061224489795915","0.40816326530612246","27.444336973652206"
"5.714285714285714","0.40816326530612246","26.071585166591813"
"6.122448979591837","0.40816326530612246","24.622642361712966"
"6.530612244897959","0.40816326530612246","22.689023447609536"
"6.938775510204081","0.40816326530612246","22.817444117203305"
"7.346938775510204","0.40816326530612246","21.55409918558503"
"7.755102040816327","0.40816326530612246","20.32383320733822"
"8.16326530612245","0.40816326530612246","20.731645886644056"
"8.571428571428571","0.40816326530612246","20.396085758456813"
"8.979591836734695","0.40816326530612246","20.727609262865794"
"9.387755102040817","0.40816326530612246","20.38252152494467"
"9.795918367346939","0.40816326530612246","19.941704539746596"
"10.204081632653061","0.40816326530612246","19.856468450465456"
"10.612244897959183","0.40816326530612246","19.557103450481048"
"11.020408163265307","0.40816326530612246","19.872433278609932"
"11.428571428571429","0.40816326530612246","19.684109746405436"
"11.83673469387755","0.40816326530612246","20.94061674592669"
"12.244897959183675","0.40816326530612246","20.837143909210326"
"12.653061224489797","0.40816326530612246","19.88795275561738"
"13.061224489795919","0.40816326530612246","21.113124985711178"
"13.46938775510204","0.40816326530612246","20.429475860299373"
"13.877551020408163","0.40816326530612246","20.030585864659866"
"14.285714285714286","0.40816326530612246","20.43916016002554"
"14.693877551020408","0.40816326530612246","18.94090426536971"
"15.10204081632653","0.40816326530612246","20.130020220421592"
"15.510204081632654","0.40816326530612246","19.271628397577004"
"15.918367346938776","0.40816326530612246","19.38805142671339"
"16.3265306122449","0.40816326530612246","20.035257352823702"
"16.73469387755102","0.40816326530612246","19.89496185566394"
"17.142857142857142","0.40816326530612246","20.329560370402042"
"17.551020408163264","0.40816326530612246","19.567896238091027"
"17.95918367346939","0.40816326530612246","19.97099485236798"
"18.367346938775512","0.40816326530612246","20.191046668478364"
"18.775510204081634","0.40816326530612246","20.25356413397927"
"19.183673469387756","0.40816326530612246","19.804980175819672"
"19.591836734693878","0.40816326530612246","19.98263039355981"
"20.0","0.40816326530612246","19.73871886509681"
"0.0","0.8163265306122449","20.462784443474995"
"0.40816326530612246","0.8163265306122449","18.95947191285528"
"0.8163265306122449","0.8163265306122449","20.239644348694576"
"1.2244897959183674","0.8163265306122449","19.617632198261255"
"1.6326530612244898","0.8163265306122449","20.459776951984256"
"2.0408163265306123","0.8163265306122449","19.111596707887813"
"2.4489795918367347","0.8163265306122449","20.045658226830625"
"2.857142857142857","0.8163265306122449","20.6729877610038"
"3.2653061224489797","0.8163265306122449","20.647680849340762"
"3.673469387755102","0.8163265306122449","21.994157057066968"
"4.081632653061225","0.8163265306122449","23.52108360577996"
"4.4897959183673475","0.8163265306122449","26.087728979256024"
"4.8979591836734695","0.8163265306122449","28.211055176356766"
"5.3061224489795915","0.8163265306122449","28.79229209685467"
"5.714285714285714","0.8163265306122449","28.459768461428766"
"6.122448979591837","0.8163265306122449","27.056663301755624"
"6.530612244897959","0.8163265306122449","25.994328457603952"
"6.938775510204081","0.8163265306122449","22.58556882336398"
"7.346938775510204","0.8163265306122449","20.95441493591398"
"7.755102040816327","0.8163265306122449","20.413209658811414"
"8.16326530612245","0.8163265306122449","19.591340814347575"
"8.571428571428571","0.8163265306122449","19.84621164941578"
"8.979591836734695","0.8163265306122449","19.835111870406948"
"9.387755102040817","0.8163265306122449","20.1835252661621"
"9.795918367346939","0.8163265306122449","18.71988844001339"
"10.204081632653061","0.8163265306122449","20.344929087986714"
"10.612244897959183","0.8163265306122449","19.907721956657536"
"11.020408163265307","0.8163265306122449","20.008583143656807"
"11.428571428571429","0.8163265306122449","20.074871297193138"
"11.83673469387755","0.8163265306122449","20.41833283771593"
"12.244897959183675","0.8163265306122449","19.94544968368098"
"12.653061224489797","0.8163265306122449","19.0364902960884"
"13.061224489795919","0.8163265306122449","19.564050652875608"
"13.46938775510204","0.8163265306122449","19.781598741600423"
"13.877551020408163","0.8163265306122449","19.04749951838781"
"14.285714285714286","0.8163265306122449","19.874630089425686"
"14.693877551020408","0.8163265306122449","20.15292764269867"
"15.10204081632653","0.8163265306122449","20.047433186621916"
"15.510204081632654","0.8163265306122449","20.505633755531836"
"15.918367346938776","0.8163265306122449","19.932933000988314"
"16.3265306122449","0.8163265306122449","20.047905895468805"
"16.73469387755102","0.8163265306122449","19.290664089931372"
"17.142857142857142","0.8163265306122449","20.226015988396103"
"17.551020408163264","0.8163265306122449","20.44148287069892"
"17.95918367346939","0.8163265306122449","21.136898266588354"
"18.367346938775512","0.8163265306122449","20.15464341368001"
"18.775510204081634","0.8163265306122449","19.742373419381316"
"19.183673469387756","0.8163265306122449","19.614479867176147"
"19.591836734693878","0.8163265306122449","19.97224523559376"
"20.0","0.8163265306122449","19.65127893092471"
"0.0","1.2244897959183674","19.844091147124324"
"0.40816326530612246","1.2244897959183674","20.07685855691714"
"0.8163265306122449","1.2244897959183674","20.243470333480136"
"1.2244897959183674","1.2244897959183674","19.921338774702992"
"1.6326530612244898","1.2244897959183674","19.914896643945344"
"2.0408163265306123","1.2244897959183674","20.055108976384798"
"2.4489795918367347","1.2244897959183674","20.648708285714832"
"2.857142857142857","1.2244897959183674","20.278386509414528"
"3.2653061224489797","1.2244897959183674","21.50592413352711"
"3.673469387755102","1.2244897959183674","22.99499960036362"
"4.081632653061225","1.2244897959183674","23.453975596586176"
"4.4897959183673475","1.2244897959183674","26.41807284916736"
"4.8979591836734695","1.2244897959183674","29.027160970048286"
"5.3061224489795915","1.2244897959183674","30.292881747731577"
"5.714285714285714","1.2244897959183674","29.831664708287718"
"6.122448979591837","1.2244897959183674","27.1457584795877"
