"x","y","temperature"
"0.0","0.0","20.043943178948837"
"0.40816326530612246","0.0","19.606757329962637"
"0.8163265306122449","0.0","19.54295816095566"
"1.2244897959183674","0.0","19.28070314918457"
"1.6326530612244898","0.0","21.3808204204606"
"2.0408163265306123","0.0","20.935754558510993"
"2.4489795918367347","0.0","21.485055594477807"
"2.857142857142857","0.0","22.23293969042615"
"3.2653061224489797","0.0","22.38106596209582"
"3.673469387755102","0.0","22.815066154851692"
"4.081632653061225","0.0","22.76410273594938"
"4.4897959183673475","0.0","21.30027628557988"
"4.8979591836734695","0.0","20.583293939907662"
"5.3061224489795915","0.0","19.86640222571241"
"5.714285714285714","0.0","19.924048078316325"
"6.122448979591837","0.0","20.37040547042454"
"6.530612244897959","0.0","19.08220299599584"
"6.938775510204081","0.0","20.57225112905033"
"7.346938775510204","0.0","19.096880399691184"
"7.755102040816327","0.0","19.352611732555026"
"8.16326530612245","0.0","19.96160031646141"
"8.571428571428571","0.0","19.335060971899"
"8.979591836734695","0.0","19.2273038372849"
"9.387755102040817","0.0","19.71054379196797"
"9.795918367346939","0.0","20.952387504180543"
"10.204081632653061","0.0","19.628577652277617"
"10.612244897959183","0.0","20.868812664052356"
"11.020408163265307","0.0","20.23353092700752"
"11.428571428571429","0.0","20.27278337241395"
"11.83673469387755","0.0","20.14481831737722"
"12.244897959183675","0.0","20.9326344951039"
"12.653061224489797","0.0","19.953425847161125"
"13.061224489795919","0.0","19.649251960413277"
"13.46938775510204","0.0","20.183209741123004"
"13.877551020408163","0.0","19.214128086492465"
"14.285714285714286","0.0","20.031838033077896"
"14.693877551020408","0.0","20.971288210269144"
"15.10204081632653","0.0","19.68047419180545"
"15.510204081632654","0.0","20.699522488707718"
"15.918367346938776","0.0","20.489325562876388"
"16.3265306122449","0.0","19.736262856031153"
"16.73469387755102","0.0","19.747410897582164"
"17.142857142857142","0.0","20.327822389946192"
"17.551020408163264","0.0","20.475709484558404"
"17.95918367346939","0.0","19.98417620032793"
"18.367346938775512","0.0","19.08836739141841"
"18.775510204081634","0.0","19.442861004171476"
"19.183673469387756","0.0","19.359900628305404"
"19.591836734693878","0.0","19.995959679593202"
"20.0","0.0","19.286587112150297"
"0.0","0.40816326530612246","20.75318971019811"
"0.40816326530612246","0.40816326530612246","20.210950351396857"
"0.8163265306122449","0.40816326530612246","20.056654946500704"
"1.2244897959183674","0.40816326530612246","20.225259505012833"
"1.6326530612244898","0.40816326530612246","20.476700291609234"
"2.0408163265306123","0.40816326530612246","21.295268290148375"
"2.4489795918367347","0.40816326530612246","22.83286441735404"
"2.857142857142857","0.40816326530612246","24.930258695299134"
"3.2653061224489797","0.40816326530612246","24.441222653609486"
"3.673469387755102","0.40816326530612246","24.22256490004883"
"4.081632653061225","0.40816326530612246","23.445139614795043"
"4.4897959183673475","0.40816326530612246","21.936439802542523"
"4.8979591836734695","0.40816326530612246","21.41589354067542"
"5.3061224489795915","0.40816326530612246","20.397433523963187"
"5.714285714285714","0.40816326530612246","19.96399144525917"
"6.122448979591837","0.40816326530612246","19.616406211450684"
"6.530612244897959","0.40816326530612246","20.779702507337877"
"6.938775510204081","0.40816326530612246","19.428499523961207"
"7.346938775510204","0.40816326530612246","19.781953273281204"
"7.755102040816327","0.40816326530612246","20.073121532608845"
"8.16326530612245","0.40816326530612246","20.396131019490923"
"8.571428571428571","0.40816326530612246","19.526639442017434"
"8.979591836734695","0.40816326530612246","19.68200230235492"
"9.387755102040817","0.40816326530612246","20.493617882180747"
"9.795918367346939","0.40816326530612246","19.935648495301496"
"10.204081632653061","0.40816326530612246","20.350337076811677"
"10.612244897959183","0.40816326530612246","20.532891514692434"
"11.020408163265307","0.40816326530612246","19.51365205496626"
"11.428571428571429","0.40816326530612246","18.374771791854975"
"11.83673469387755","0.40816326530612246","19.36628947934131"
"12.244897959183675","0.40816326530612246","20.19024671557396"
"12.653061224489797","0.40816326530612246","19.821846750077732"
"13.061224489795919","0.40816326530612246","20.38078379359046"
"13.46938775510204","0.40816326530612246","19.99462394952633"
"13.877551020408163","0.40816326530612246","20.083235066754145"
